client_number;account_number
1769475;176947510001
1769669;176966910001
1769766;176976610001
1769863;176986310001
1769960;176996010001
1770154;177015410001
1770251;177025110001
1770348;177034810001
1770639;177063910001
336397;33639711001
1771027;177102710001
1771124;177112410001
1771221;177122110001
1771318;177131810001
1772191;177219110001
1772288;177228810001
1772385;177238510001
1772773;177277310001
1772870;177287010001
1773452;177345210001
1773549;177354910001
1773743;177374310001
1774131;177413110001
1774228;177422810001
1774422;177442210001
1774519;177451910001
1774616;177461610001
1774713;177471310001
1774810;177481010001
1774907;177490710001
1775198;177519810001
1775489;177548910001
1775683;177568310001
1776071;177607110001
1776362;177636210001
1777138;177713810001
1777235;177723510001
1777526;177752610001
1777623;177762310001
1777720;177772010001
1777817;177781711001
1777914;177791410001
1778205;177820510001
1778496;177849610001
1662387;166238710001
1779660;177966010001
1780145;178014510001
1780824;178082410001
1781115;178111510001
1781212;178121210001
1781309;178130910001
1781406;178140610001
1781794;178179410001
1781891;178189110001
1781988;178198810001
1782085;178208510001
1782570;178257010001
1782764;178276410001
1782958;178295810001
1783055;178305510001
1783152;178315210001
1783540;178354010001
1783637;178363710001
1783831;178383110001
1784025;178402510001
1784316;178431610001
1701478;170147811001
1781406;178140611001
1784413;178441310001
1785189;178518910001
1785383;178538310001
1785577;178557710001
1785868;178586810001
1785965;178596510001
1786062;178606210001
1786547;178654710001
1786741;178674110001
1786838;178683810001
1787032;178703210001
1787129;178712910001
1787323;178732310001
1787420;178742010001
1787517;178751710001
1787711;178771110001
1787808;178780810001
1787905;178790510001
1788002;178800210001
1788196;178819610001
1788293;178829310001
1788390;178839010001
1788487;178848710001
1788584;178858410001
1788681;178868110001
1788778;178877810001
1788875;178887510001
1788972;178897210001
1789069;178906910001
1789263;178926310001
1789457;178945710001
1789554;178955410001
1789748;178974810001
1755216;175521610001
1789845;178984510001
1789942;178994210001
1790039;179003910001
1790233;179023310001
1790524;179052410001
1790718;179071810001
1790718;179071811001
1790815;179081510001
1790912;179091210001
1791009;179100910001
1791106;179110610001
1791203;179120310001
1791494;179149410001
1791688;179168810001
1791785;179178510001
1791979;179197910001
1792076;179207610001
1792173;179217311001
1792270;179227010001
1792367;179236710001
1792464;179246410001
1792561;179256110001
1792755;179275510001
1792852;179285210001
1792949;179294910001
1793046;179304611001
1793046;179304610001
1793240;179324010001
1793337;179333710001
1793434;179343410001
1793531;179353110001
1793628;179362810001
1793822;179382210001
1793919;179391910001
1794016;179401610001
1686734;168673410001
1794210;179421010001
1794307;179430710001
1794598;179459810001
1794695;179469510001
1794889;179488910001
1795083;179508310001
1795180;179518010001
1795374;179537410001
1795471;179547110001
1795665;179566510001
1795762;179576210001
1795859;179585910001
1795956;179595610001
1796053;179605310001
1796344;179634410001
1796441;179644110001
1796538;179653810001
1707880;170788010001
1796732;179673210001
1796829;179682910001
1797120;179712010001
1797217;179721710001
1797314;179731410001
1797411;179741110001
1797508;179750810001
1797896;179789610001
1797993;179799310001
1652784;165278410001
1798284;179828410001
1798381;179838110001
1798478;179847810001
1798575;179857510001
1798769;179876910001
1798866;179886610001
1798963;179896310001
1799060;179906010001
1799157;179915710001
1799254;179925410001
1799351;179935111001
1799448;179944810001
1799545;179954510001
1799642;179964210001
1799739;179973910001
1799836;179983610001
1799933;179993310001
1800030;180003010001
1800127;180012710001
1800224;180022410001
1800321;180032110001
1800418;180041810001
1800515;180051510001
1800612;180061210001
1800709;180070911001
1800806;180080610001
1801291;180129110001
1801388;180138810001
1801485;180148510001
1801582;180158210001
1801679;180167910001
1801873;180187310001
1801970;180197010001
1802067;180206710001
1802164;180216411001
1802261;180226110001
1802358;180235810001
1802455;180245510001
1802552;180255210001
1802649;180264910001
1802746;180274610001
1802843;180284310001
1802940;180294010001
1803037;180303710001
1803134;180313410001
1803231;180323110001
1803522;180352210001
1803619;180361910001
347164;34716410002
1803813;180381310001
1803910;180391010001
1804007;180400710001
1804104;180410410001
1804298;180429810001
1804395;180439510001
1804492;180449210001
1227439;122743915001
1804589;180458910001
1804686;180468610001
1804783;180478310001
1804880;180488010001
1804977;180497710001
1805074;180507410001
1805171;180517110001
1697695;169769511001
1805268;180526810001
1805365;180536510001
1805462;180546210001
1805656;180565610001
1805850;180585010001
1805947;180594710001
1806044;180604410001
1806141;180614110001
1806238;180623810001
1806335;180633510001
1806432;180643210001
1806529;180652910001
1806723;180672310001
1806820;180682010001
1806917;180691710001
1807111;180711110001
1807208;180720810001
1807305;180730510001
1807402;180740210001
1807596;180759610001
1807693;180769310001
1807887;180788710001
1807984;180798410001
1696822;169682210001
1808081;180808110001
1808178;180817810001
1808275;180827510001
1808372;180837210001
1808469;180846910001
1808566;180856610001
1808663;180866310001
1808760;180876010001
1808857;180885710001
1808954;180895410001
1809051;180905111001
1809148;180914811001
1809245;180924511001
1809342;180934211001
1809439;180943910001
1809536;180953610001
1809730;180973010001
1809827;180982710001
1809924;180992410001
1810021;181002110001
1810118;181011810001
1810215;181021510001
1810312;181031210001
1810409;181040910001
1810506;181050610001
1810603;181060310001
1810991;181099110001
1811088;181108810001
1811185;181118510001
1811282;181128210001
1811379;181137910001
1811476;181147610001
1811670;181167010001
1811767;181176710001
1811864;181186410001
1812252;181225210001
1812349;181234910001
1812446;181244610001
1812543;181254310001
1812640;181264010001
1812834;181283410001
1812931;181293110001
1813028;181302810001
1813125;181312510001
1813222;181322210001
1813319;181331910001
1813416;181341610001
1813513;181351310001
1813610;181361010001
1813804;181380410001
1813998;181399810001
1814289;181428910001
1814483;181448310001
1814580;181458010001
1814677;181467710001
1814774;181477410001
1814871;181487110001
1814968;181496810001
1815065;181506510001
1815162;181516210001
1815550;181555010001
1815744;181574410001
1815841;181584110001
1816035;181603510001
1816132;181613210001
1816423;181642310001
1816811;181681110001
1816908;181690810001
1817005;181700510001
1817102;181710210001
1817296;181729610001
1817393;181739310001
1817490;181749010001
1817587;181758710001
1817684;181768410001
1817781;181778110001
1817878;181787810001
1818072;181807210001
1818169;181816910001
1818266;181826610001
1818363;181836310001
1818460;181846010001
1818557;181855710001
1818654;181865410001
1818751;181875110001
1818848;181884810001
1818945;181894510001
1819042;181904210001
1819236;181923610001
1819333;181933310001
1819430;181943010001
1819527;181952710001
1819624;181962410001
1819721;181972110001
1819818;181981810001
1819915;181991510001
1820012;182001210001
1820109;182010910001
1820206;182020610001
1820497;182049710001
1820788;182078810001
1821079;182107910001
1821273;182127310001
1821467;182146710001
1821564;182156410001
1821661;182166110001
1821758;182175810001
1821855;182185510001
1822049;182204910001
1822146;182214610001
1822243;182224310001
1822340;182234010001
1822437;182243710001
1822534;182253410001
1822631;182263110001
1822728;182272810001
1822825;182282510001
1822922;182292210001
1822922;182292215001
1823019;182301910001
1823116;182311610001
1823310;182331010001
1823407;182340710001
1823504;182350411001
1823795;182379510001
1823989;182398910001
1824183;182418310001
1824377;182437710001
1824377;182437711001
1824474;182447410001
1824571;182457111001
1824668;182466810001
1824765;182476510001
1824862;182486210001
1824959;182495910001
1825056;182505610001
1825153;182515310001
1825250;182525010001
1825444;182544410001
1825541;182554110001
1825638;182563810001
1825929;182592910001
1826026;182602610001
1826123;182612310001
1826220;182622010001
1826317;182631710001
1826414;182641410001
1826511;182651110001
1826608;182660810001
1826705;182670510001
1826802;182680211001
1826996;182699610001
1827093;182709310001
1827190;182719010001
1827287;182728710001
1827384;182738410001
1827481;182748110001
1827578;182757810001
1827675;182767510001
1827772;182777210001
1827869;182786910001
1827966;182796610001
1828063;182806310001
1828160;182816011001
1726116;172611611001
1828257;182825710001
1828354;182835410001
1828451;182845110001
1828548;182854810001
1828645;182864510001
1828839;182883910001
1828936;182893610001
1829033;182903310001
1829324;182932410001
1829421;182942110001
1829518;182951810001
1829615;182961510001
1829712;182971210001
1829809;182980910001
1829906;182990611001
1830003;183000310001
1829906;182990610001
1830197;183019710001
1830294;183029410001
1830391;183039110001
1830488;183048810001
1830585;183058510001
1830682;183068210001
1830779;183077910001
1830876;183087610001
1830973;183097310001
1831070;183107010001
1831167;183116710001
1831264;183126410001
1831361;183136110001
1831652;183165210001
1831749;183174910001
1831846;183184610001
1831943;183194310001
1832040;183204010001
1832137;183213710001
1832331;183233111001
1832525;183252510001
1832622;183262210001
1832719;183271910001
1833107;183310710001
1833204;183320410001
1833398;183339810001
1833495;183349510001
1833592;183359210001
1833689;183368910001
1833786;183378610001
1833883;183388310001
1833980;183398010001
1834271;183427110001
1834368;183436810001
1834465;183446510001
1834562;183456210001
1748717;174871711001
1834756;183475610001
1834853;183485310001
1834950;183495010001
1835047;183504711001
1835144;183514410001
1835435;183543510001
1835532;183553210001
1835532;183553211001
1835726;183572610001
1835823;183582310001
1835920;183592010001
1836211;183621110001
1836308;183630810001
1836405;183640510001
1836502;183650210001
1836696;183669610001
1836793;183679310001
1836890;183689010001
